Pricing_index,Reward,Period_index,product_1_demand,product_2_demand,product_3_demand,resouce_1,resouce_2,constraint_0,constraint_1,constraint_2,use_price_index_1,use_price_index_2,use_price_index_3,use_infinite_price,alpha_k-1_n-1,alpha_k-1_n-2,alpha_k-1_n-3,alpha_k-2_n-1,alpha_k-2_n-2,alpha_k-2_n-3,alpha_k-3_n-1,alpha_k-3_n-2,alpha_k-3_n-3,beta_k-1_n-1,beta_k-1_n-2,beta_k-1_n-3,beta_k-2_n-1,beta_k-2_n-2,beta_k-2_n-3,beta_k-3_n-1,beta_k-3_n-2,beta_k-3_n-3,theta_k-1_n-1,theta_k-1_n-2,theta_k-1_n-3,theta_k-2_n-1,theta_k-2_n-2,theta_k-2_n-3,theta_k-3_n-1,theta_k-3_n-2,theta_k-3_n-3
4.0,0.0,57,0.0,0.0,0.0,9189.0,8800.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,18.0,8.0,31.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,26.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.509060798663014,0.19722051645044966,0.9544873102554224,0.41191622250916765,0.641447647115697,0.12001963392868212,0.2820144215809084,0.12536658199714784,0.29813349813369755
4.0,0.0,58,0.0,0.0,0.0,9189.0,8800.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,19.0,8.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,27.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.6909461327331698,0.3075255517311365,0.8421784216267195,0.9715912794712058,0.8313331645208165,0.013882425267485914,0.12421586241280759,0.08362806669629334,0.44191009409181903
1.0,15.0,59,1.0,0.0,1.0,9189.0,8800.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,19.0,8.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,27.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5467992004544654,0.2510803704342092,0.9354137123420446,0.9408635914151571,0.08354606836081137,0.41969579799209933,0.18180741466397685,0.1289716037604979,0.09040063101359026
1.0,15.0,60,1.0,0.0,1.0,9175.0,8778.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,19.0,8.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,28.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.6343328414197579,0.11201213624680478,0.8740564896315813,0.028102329686284178,0.26283374030122414,0.1162928445063494,0.26429534706170643,0.8919067718533593,0.21058229196144515
1.0,8.0,61,0.0,0.0,1.0,9161.0,8756.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,20.0,8.0,34.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,29.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5779667865904239,0.15345221160708022,0.9523671928883126,0.35160171018730535,0.9796094398618346,0.65917615638983,0.5344750217074064,0.8165186019944102,0.6832764490153503
4.0,0.0,62,0.0,0.0,0.0,9154.0,8743.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,20.0,8.0,34.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,29.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5687298467928159,0.2188321575994358,0.953310275584331,0.9353729103586295,0.1556245290482273,0.6738531907896725,0.31100006582575573,0.02564378441068724,0.2879605651012867
1.0,15.0,63,1.0,0.0,1.0,9154.0,8743.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,20.0,8.0,35.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,30.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5239442315155665,0.24793602760986352,0.915576842397107,0.5261260693828462,0.5001387504191226,0.008505870838229247,0.2278912812520061,0.1432174737830715,0.49553279094222186
1.0,15.0,64,1.0,0.0,1.0,9140.0,8721.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,20.0,8.0,35.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,30.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5696181929941245,0.17299472561909648,0.9569628635168418,0.32759512462711166,0.5984567870235469,0.6368212825269061,0.29054433317545253,0.06313066523583849,0.1257953906242092
1.0,8.0,65,0.0,0.0,1.0,9126.0,8699.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,20.0,8.0,35.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,30.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5569745762242544,0.11482597008977194,0.8632228269621837,0.31284247071257026,0.9230840049636856,0.22401259724085293,0.02052717701612181,0.40483567060151754,0.6417504714426799
1.0,15.0,66,1.0,0.0,1.0,9119.0,8686.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,20.0,8.0,35.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,30.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4679263807466693,0.10392966892415144,0.9011621795017157,0.048010846835230964,0.4148997924964318,0.43729470039755114,0.42080005237363705,0.010733042040386765,0.5029383401609586
4.0,0.0,67,0.0,0.0,0.0,9105.0,8664.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,20.0,8.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,31.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4813025369553404,0.27227188201697794,0.9401746362300395,0.1513099632321025,0.37876478131780617,0.15598759016800867,0.13000764655192593,0.029613375459245334,0.08892730944426783
1.0,15.0,68,1.0,0.0,1.0,9105.0,8664.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,20.0,8.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,31.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4935180362087732,0.20243165367887353,0.9448746757536661,0.5338911736642251,0.11807519956187428,0.36579025742830346,0.2646965431555211,0.5172682582592769,0.316896248576694
1.0,15.0,69,1.0,0.0,1.0,9091.0,8642.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,20.0,8.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,31.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5111152794152576,0.2061024881233506,0.883987594166041,0.9937012880435093,0.6135664277510884,0.3992464083535824,0.9321958929860866,0.5558010376290039,0.1286650292067754
1.0,8.0,70,0.0,0.0,1.0,9077.0,8620.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,21.0,8.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,32.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5037994236708153,0.2527462191179621,0.9175051045444236,0.583186861182271,0.4520794360715333,0.15645578200118224,0.25251577179444723,0.49309540292848086,0.4184481281547456
4.0,0.0,71,0.0,0.0,0.0,9070.0,8607.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,21.0,9.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,32.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.6086834538501026,0.24548287614422346,0.8765695895093103,0.0039924777701648385,0.14796925948763096,0.6899600077022132,0.4199953817168257,0.6950370892229658,0.04491076194714664
4.0,0.0,72,0.0,0.0,0.0,9070.0,8607.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,21.0,9.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,32.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5897439865145454,0.2413485739364483,0.835805491998685,0.3169993649643827,0.05573021773885346,0.5829536371164653,0.10366056705298489,0.17399905949415775,0.3888982482247911
4.0,0.0,73,0.0,0.0,0.0,9070.0,8607.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,21.0,9.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,32.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4574454800173465,0.38225618437434244,0.9035970591243598,0.7766894208630338,0.5262344848485015,0.88484834203077,0.7384405933257523,0.010457335639929961,0.4786500792327591
1.0,12.0,74,0.0,1.0,1.0,9070.0,8607.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,21.0,9.0,37.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,33.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5447698338604063,0.15902843850200968,0.8309859487085738,0.7465859997056992,0.41075996885566324,0.6105385865662384,0.11918892693913347,0.09798733013596117,0.1902547876593994
1.0,15.0,75,1.0,0.0,1.0,9057.0,8582.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,22.0,9.0,38.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,34.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.48822471536244977,0.22050710858324202,0.8871022986992331,0.6924986642040493,0.3676693579043281,0.3927983936669049,0.4972446705343774,0.6016435419035211,0.38589647684827
1.0,15.0,76,1.0,0.0,1.0,9043.0,8560.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,22.0,9.0,38.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,34.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.456956183766522,0.3519267621976912,0.9326530733329123,0.5407786191320623,0.6978403134223553,0.7765095255891203,0.05032762945169547,0.1452092204446726,0.1442270917885826
1.0,15.0,77,1.0,0.0,1.0,9029.0,8538.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,22.0,9.0,39.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,35.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4515350396545844,0.16986770945354712,0.8791381292360627,0.2965976799454854,0.5166539014570012,0.7052355349196121,0.2772445388960996,0.05679910466024634,0.12262239236052919
4.0,0.0,78,0.0,0.0,0.0,9015.0,8516.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,22.0,9.0,39.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,35.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.47437641290146876,0.2356462658110589,0.847130872847391,0.5496953311674702,0.8084267503201246,0.0851798417997234,0.4088284405988931,0.4933125859345185,0.25204696374647045
1.0,15.0,79,1.0,0.0,1.0,9015.0,8516.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,22.0,9.0,39.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,35.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4451852915488578,0.19047146241344273,0.8706768305843358,0.44947338563165057,0.38193643512600484,0.03074188706530983,0.3347933879458556,0.5274068586060457,0.05803030085789393
4.0,0.0,80,0.0,0.0,0.0,9001.0,8494.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,22.0,9.0,39.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,35.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.6263872963734178,0.23073632503865427,0.877080327807048,0.24256307599367177,0.27283515446247636,0.7976153551654017,0.15387242601731016,0.20148790339173042,0.7434657126069484
1.0,12.0,81,0.0,1.0,1.0,9001.0,8494.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,22.0,9.0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,36.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.6144772482514316,0.18601452023207296,0.8702898759768776,0.23510945343891068,0.45660758722612854,0.899400185454458,0.6528312669359182,0.02625599877466953,0.47729737802252814
4.0,0.0,82,0.0,0.0,0.0,8988.0,8469.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,22.0,9.0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,36.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.395741798203301,0.15440260921157242,0.7901168251116725,0.16857215695097788,0.6502372173907911,0.28909442691963216,0.7548573495174501,0.8543170814650729,0.22783483759532847
1.0,15.0,83,1.0,0.0,1.0,8988.0,8469.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,22.0,9.0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,36.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.6100347725440115,0.13761531040375846,0.9260357440605606,0.6689064132194028,0.12252446760412235,0.36152001018472224,0.16434677871318393,0.12163886885549377,0.05736690571419118
4.0,0.0,84,0.0,0.0,0.0,8974.0,8447.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,22.0,9.0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,36.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5389538843986872,0.25715502375687865,0.8948239947320813,0.5151223835028806,0.7345203563428083,0.0389330572816084,0.46122823087023523,0.15657907420801861,0.21015940303113562
1.0,19.0,85,1.0,1.0,1.0,8974.0,8447.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,23.0,10.0,41.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,36.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.553054913584258,0.2630239404836635,0.8973218575814615,0.22711449506937992,0.9948601962974502,0.6309060251204034,0.6432889261789405,0.5792179808916735,0.04141598963126716
4.0,0.0,86,0.0,0.0,0.0,8954.0,8413.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,24.0,10.0,42.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,37.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5603376458787726,0.282298257079671,0.9487830400802166,0.282687745700852,0.49346427690434697,0.23120175247285832,0.11849263641157734,0.5205337977592355,0.11987020798620229
4.0,0.0,87,0.0,0.0,0.0,8954.0,8413.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,24.0,10.0,42.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,37.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4093096969562853,0.18660559926432935,0.8820864549961343,0.4297303884584002,0.8294884606648264,0.02634869492051756,0.12145930598632526,0.7964699124841421,0.11600716410320824
1.0,8.0,88,0.0,0.0,1.0,8954.0,8413.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,24.0,10.0,42.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,37.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.6322404010847653,0.21255644036343546,0.785642799218281,0.41973298184329616,0.5753526847496764,0.6671361552345414,0.40691825477570537,0.5865354425750106,0.44169780327174407
4.0,0.0,89,0.0,0.0,0.0,8947.0,8400.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,25.0,10.0,43.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,38.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.43798510517743366,0.184689913574474,0.91124988304484,0.0501179239284271,0.6339167258872876,0.21787490623828878,0.19150867272849528,0.4913020813285275,0.4136878276598944
4.0,0.0,90,0.0,0.0,0.0,8947.0,8400.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,26.0,10.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,39.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5467776605792272,0.22984457480822595,0.8793850791965485,0.3986093160052557,0.9692391872895174,0.5080597817951389,0.627513224949585,0.16477061195906184,0.3101274522808984
4.0,0.0,91,0.0,0.0,0.0,8947.0,8400.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,26.0,10.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,39.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.45739277244145393,0.1081155522400561,0.9195552313933134,0.44336684871826154,0.7076280018498786,0.8159908866252207,0.3826958126617069,0.15590190943384505,0.24744145889657992
4.0,0.0,92,0.0,0.0,0.0,8947.0,8400.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,26.0,10.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,39.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5272120608586159,0.10085048251127524,0.9009361070928293,0.5080200057022007,0.8140750173164587,0.1873248267993883,0.1844007026030501,0.3534116558121892,0.6462097184872337
1.0,15.0,93,1.0,0.0,1.0,8947.0,8400.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,27.0,10.0,45.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,40.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5905739317120494,0.11212003286220017,0.8618146606499327,0.7032579815382384,0.8410542448045862,0.3625535019238562,0.04204625094793381,0.5399006046386348,0.775595301498673
4.0,0.0,94,0.0,0.0,0.0,8933.0,8378.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,27.0,10.0,45.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,40.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.47827003565096327,0.24152218132487327,0.9518491322262911,0.3137018012539842,0.24821831358247964,0.9657510807089765,0.007634306839144769,0.5390312417338923,0.27771683018691257
1.0,15.0,95,1.0,0.0,1.0,8933.0,8378.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,28.0,11.0,46.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,40.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.6546626702853368,0.333437684001334,0.9084315511491803,0.928023518906803,0.257969121063852,0.7141130669079208,0.37434473445049726,0.1413105529181612,0.7646629892337271
4.0,0.0,96,0.0,0.0,0.0,8919.0,8356.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,29.0,11.0,47.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,41.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4408406280808797,0.19196030720160318,0.8911930701144589,0.17253040866764952,0.9731662235399425,0.9654397562739403,0.09252225156414477,0.10433180104829354,0.2781527210648935
1.0,8.0,97,0.0,0.0,1.0,8919.0,8356.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,29.0,11.0,47.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,41.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5650115735696309,0.26835897692908656,0.955761064612495,0.0978499520700835,0.9696598269636457,0.6566178448347261,0.24411634265707807,0.3922687273514552,0.6106305735699934
4.0,0.0,98,0.0,0.0,0.0,8912.0,8343.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,29.0,11.0,47.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,41.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4508648567816856,0.18623702045189156,0.898733169266481,0.2527596627059876,0.7728968227522561,0.9825012311679014,0.14374640483033654,0.760543228187826,0.2276762112850204
1.0,12.0,99,0.0,1.0,1.0,8912.0,8343.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,29.0,11.0,47.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,41.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5642689564284101,0.2982307223207561,0.8628399245979881,0.5272816344707322,0.139708390211906,0.47261775357577807,0.00980896379126901,0.15338163996595258,0.009574699579749617
1.0,0.0,100,0.0,0.0,0.0,8899.0,8318.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,29.0,11.0,47.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,42.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5630082673575112,0.2543408168744041,0.8341350817223862,0.9354638164110428,0.6480088047206087,0.13072755281339538,0.1779202070420575,0.42100388928191596,0.443289944604608
1.0,15.0,101,1.0,0.0,1.0,8899.0,8318.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,30.0,12.0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,42.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,0.521012228687152,0.20457774298037076,0.9178927627473517,0.6118605935889991,0.3437272156417784,0.3355638908900248,0.09796316475814398,0.012493536038075535,0.30988866187459985
1.0,12.0,102,0.0,1.0,1.0,8885.0,8296.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,30.0,12.0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,42.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4229548035028268,0.16818480001346905,0.7509210627449628,0.3334777712692906,0.7922175867490757,0.8744403476912991,0.08104820295829125,0.04542388297307975,0.21285874188708237
1.0,8.0,103,0.0,0.0,1.0,8872.0,8271.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,31.0,12.0,49.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,43.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,0.6676902739431013,0.19341857610027166,0.8733864076528214,0.4956039572014816,0.8505606756740817,0.9619361026244145,0.5603196056917148,0.4906539832985906,0.29925951743868445
1.0,15.0,104,1.0,0.0,1.0,8865.0,8258.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,31.0,12.0,49.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,43.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5652615419786917,0.2444167235186746,0.9095583891472353,0.20639797658078854,0.10669982515207467,0.5015092859353141,0.15386953446609103,0.24468698355715401,0.05293041449985001
1.0,15.0,105,1.0,0.0,1.0,8851.0,8236.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,31.0,12.0,49.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,43.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4377197751777174,0.31746428577458324,0.9315029000215311,0.287501876763129,0.15629155061751446,0.7607131353823201,0.3952756372676342,0.5344119950379066,0.3518553266036203
4.0,0.0,106,0.0,0.0,0.0,8837.0,8214.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,31.0,12.0,49.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,43.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5858976303240497,0.2827388364132944,0.9138703877419593,0.1807643394301371,0.7335126274982322,0.07017891595771386,0.044556605431222474,0.2647330698121561,0.11876302313091627
1.0,15.0,107,1.0,0.0,1.0,8837.0,8214.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,32.0,12.0,50.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,44.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5670956100145759,0.1923963034043,0.8680133638048425,0.739562773897422,0.9838863019304346,0.9448093632606563,0.7255189551983482,0.5593977830856793,0.12020835957188832
4.0,0.0,108,0.0,0.0,0.0,8823.0,8192.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,33.0,13.0,51.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,44.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5499235730522968,0.24154555344569312,0.9064516858641761,0.9290047929356438,0.025679423776557134,0.853585842593158,0.5015479460777524,0.43878899425635653,0.3782604458316238
1.0,8.0,109,0.0,0.0,1.0,8823.0,8192.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,34.0,14.0,52.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,44.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,0.6504394521608603,0.186203827785658,0.9493385283457755,0.9770379983167324,0.3220726471703395,0.9472934669945811,0.22477466172128707,0.08737143545886103,0.27112212001029073
4.0,0.0,110,0.0,0.0,0.0,8816.0,8179.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,34.0,15.0,53.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,44.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,0.6531509350884271,0.2820302524887939,0.9474970223050958,0.035205152387433235,0.15461504487549682,0.30224575940184023,0.46108550622123085,0.03678684602362384,0.1674053566935407
4.0,0.0,111,0.0,0.0,0.0,8816.0,8179.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,35.0,16.0,54.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,44.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,0.6525667719239592,0.24148320339942259,0.9043726108745166,0.33465045511642455,0.28859794969008645,0.07638095953206209,0.36541595041166985,0.06895705726337686,0.08767923720353825
1.0,11.0,112,1.0,1.0,0.0,8816.0,8179.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,35.0,16.0,54.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,44.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,0.6981311896207862,0.3032894180575454,0.858837276328055,0.11630286754353783,0.17686880108205313,0.8686478636397841,0.11583178292917144,0.16504779509432407,0.15942805333806373
1.0,15.0,113,1.0,0.0,1.0,8803.0,8158.0,0.5071620182286886,5.493727405299373,9.403000000000002,0.5071620182286886,0.0,0.0,0.4928379817713115,35.0,16.0,55.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,45.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5908789708726655,0.2015953395893627,0.8613338768578538,0.5285552759203608,0.5831213863636644,0.10001968001105485,0.5927764828079919,0.14198362206362788,0.4921760312730055
